DATE,NFCI
2014-05-23,-0.80838
2014-05-30,-0.81685
2014-06-06,-0.82294
2014-06-13,-0.82548
2014-06-20,-0.82397
2014-06-27,-0.81879
2014-07-04,-0.81043
2014-07-11,-0.80066
2014-07-18,-0.78955
2014-07-25,-0.77886
2014-08-01,-0.76875
2014-08-08,-0.76123
2014-08-15,-0.75760
2014-08-22,-0.75491
2014-08-29,-0.75127
2014-09-05,-0.74497
2014-09-12,-0.73324
2014-09-19,-0.71531
2014-09-26,-0.69397
2014-10-03,-0.67322
2014-10-10,-0.65860
2014-10-17,-0.65016
2014-10-24,-0.65315
2014-10-31,-0.66170
2014-11-07,-0.67228
2014-11-14,-0.67891
2014-11-21,-0.67744
2014-11-28,-0.66869
2014-12-05,-0.65342
2014-12-12,-0.63256
2014-12-19,-0.61030
2014-12-26,-0.59023
2015-01-02,-0.56932
2015-01-09,-0.55126
2015-01-16,-0.53534
2015-01-23,-0.52581
2015-01-30,-0.52255
2015-02-06,-0.52570
2015-02-13,-0.53360
2015-02-20,-0.54388
2015-02-27,-0.55340
2015-03-06,-0.55911
2015-03-13,-0.56272
2015-03-20,-0.56610
2015-03-27,-0.56988
2015-04-03,-0.57430
2015-04-10,-0.57892
2015-04-17,-0.58121
2015-04-24,-0.58189
2015-05-01,-0.57913
2015-05-08,-0.57475
2015-05-15,-0.57222
2015-05-22,-0.57152
2015-05-29,-0.57112
2015-06-05,-0.57014
2015-06-12,-0.56764
2015-06-19,-0.56246
2015-06-26,-0.55770
2015-07-03,-0.55117
2015-07-10,-0.54678
2015-07-17,-0.54270
2015-07-24,-0.53390
2015-07-31,-0.51816
2015-08-07,-0.49621
2015-08-14,-0.47011
2015-08-21,-0.44251
2015-08-28,-0.41851
2015-09-04,-0.40349
2015-09-11,-0.39769
2015-09-18,-0.39981
2015-09-25,-0.40890
2015-10-02,-0.42224
2015-10-09,-0.44214
2015-10-16,-0.46018
2015-10-23,-0.47641
2015-10-30,-0.48889
2015-11-06,-0.49503
2015-11-13,-0.49233
2015-11-20,-0.48214
2015-11-27,-0.46572
2015-12-04,-0.44369
2015-12-11,-0.41701
2015-12-18,-0.38999
2015-12-25,-0.36494
2016-01-01,-0.34297
2016-01-08,-0.32321
2016-01-15,-0.30461
2016-01-22,-0.28917
2016-01-29,-0.27733
2016-02-05,-0.27014
2016-02-12,-0.27058
2016-02-19,-0.28401
2016-02-26,-0.30568
2016-03-04,-0.33191
2016-03-11,-0.35708
2016-03-18,-0.37777
2016-03-25,-0.39060
2016-04-01,-0.39708
2016-04-08,-0.39885
2016-04-15,-0.39941
2016-04-22,-0.39955
2016-04-29,-0.39816
2016-05-06,-0.39518
2016-05-13,-0.39189
2016-05-20,-0.38713
2016-05-27,-0.38083
2016-06-03,-0.37295
2016-06-10,-0.36491
2016-06-17,-0.35640
2016-06-24,-0.35111
2016-07-01,-0.34831
2016-07-08,-0.35065
2016-07-15,-0.35694
2016-07-22,-0.36359
2016-07-29,-0.37020
2016-08-05,-0.37392
2016-08-12,-0.37451
2016-08-19,-0.37107
2016-08-26,-0.36407
2016-09-02,-0.35434
2016-09-09,-0.34539
2016-09-16,-0.33823
2016-09-23,-0.33465
2016-09-30,-0.33576
2016-10-07,-0.34161
2016-10-14,-0.35012
2016-10-21,-0.36106
2016-10-28,-0.37487
2016-11-04,-0.38907
2016-11-11,-0.40651
2016-11-18,-0.42381
2016-11-25,-0.43932
2016-12-02,-0.45210
2016-12-09,-0.46196
2016-12-16,-0.46817
2016-12-23,-0.47234
2016-12-30,-0.47749
2017-01-06,-0.48252
2017-01-13,-0.48837
2017-01-20,-0.49334
2017-01-27,-0.49706
2017-02-03,-0.49882
2017-02-10,-0.49956
2017-02-17,-0.49839
2017-02-24,-0.49604
2017-03-03,-0.49389
2017-03-10,-0.49069
2017-03-17,-0.48701
2017-03-24,-0.48401
2017-03-31,-0.48387
2017-04-07,-0.48594
2017-04-14,-0.49115
2017-04-21,-0.49873
2017-04-28,-0.50906
2017-05-05,-0.51984
2017-05-12,-0.53102
2017-05-19,-0.54150
2017-05-26,-0.55254
2017-06-02,-0.56132
2017-06-09,-0.56806
2017-06-16,-0.57295
2017-06-23,-0.57638
2017-06-30,-0.58046
2017-07-07,-0.58472
2017-07-14,-0.58986
2017-07-21,-0.59373
2017-07-28,-0.59424
2017-08-04,-0.59052
2017-08-11,-0.58350
2017-08-18,-0.57542
2017-08-25,-0.56930
2017-09-01,-0.56647
2017-09-08,-0.56736
2017-09-15,-0.57232
2017-09-22,-0.57904
2017-09-29,-0.58632
2017-10-06,-0.59399
2017-10-13,-0.60152
2017-10-20,-0.60855
2017-10-27,-0.61514
2017-11-03,-0.62158
2017-11-10,-0.62637
2017-11-17,-0.62928
2017-11-24,-0.63081
2017-12-01,-0.63081
2017-12-08,-0.63023
2017-12-15,-0.63165
2017-12-22,-0.63542
2017-12-29,-0.64089
2018-01-05,-0.64622
2018-01-12,-0.64626
2018-01-19,-0.63916
2018-01-26,-0.62555
2018-02-02,-0.60620
2018-02-09,-0.58424
2018-02-16,-0.56655
2018-02-23,-0.55168
2018-03-02,-0.53796
2018-03-09,-0.52445
2018-03-16,-0.51126
2018-03-23,-0.49944
2018-03-30,-0.49331
2018-04-06,-0.49377
2018-04-13,-0.50310
2018-04-20,-0.51830
2018-04-27,-0.53323
2018-05-04,-0.54483
2018-05-11,-0.55240
2018-05-18,-0.55486
2018-05-25,-0.55251
2018-06-01,-0.54694
2018-06-08,-0.54147
2018-06-15,-0.53516
2018-06-22,-0.52934
2018-06-29,-0.52604
2018-07-06,-0.52718
2018-07-13,-0.53368
2018-07-20,-0.54369
2018-07-27,-0.55581
2018-08-03,-0.56743
2018-08-10,-0.57768
2018-08-17,-0.58414
2018-08-24,-0.58847
2018-08-31,-0.59163
2018-09-07,-0.59412
2018-09-14,-0.59535
2018-09-21,-0.59344
2018-09-28,-0.58784
2018-10-05,-0.57745
2018-10-12,-0.56269
2018-10-19,-0.54667
2018-10-26,-0.53039
2018-11-02,-0.51468
2018-11-09,-0.49971
2018-11-16,-0.48075
2018-11-23,-0.45792
2018-11-30,-0.43308
2018-12-07,-0.40774
2018-12-14,-0.38895
2018-12-21,-0.38060
2018-12-28,-0.38515
2019-01-04,-0.40232
2019-01-11,-0.42775
2019-01-18,-0.45613
2019-01-25,-0.48434
2019-02-01,-0.51097
2019-02-08,-0.53413
2019-02-15,-0.55400
2019-02-22,-0.57008
2019-03-01,-0.58124
2019-03-08,-0.58727
2019-03-15,-0.59080
2019-03-22,-0.59358
2019-03-29,-0.59647
2019-04-05,-0.60172
2019-04-12,-0.60678
2019-04-19,-0.60999
2019-04-26,-0.60949
2019-05-03,-0.60505
2019-05-10,-0.59692
2019-05-17,-0.58773
2019-05-24,-0.57948
2019-05-31,-0.57205
2019-06-07,-0.56714
2019-06-14,-0.56482
2019-06-21,-0.56433
2019-06-28,-0.56715
2019-07-05,-0.57231
2019-07-12,-0.57665
2019-07-19,-0.57854
2019-07-26,-0.57587
2019-08-02,-0.56635
2019-08-09,-0.55222
2019-08-16,-0.53719
2019-08-23,-0.52500
2019-08-30,-0.51659
2019-09-06,-0.51250
2019-09-13,-0.50978
2019-09-20,-0.50660
2019-09-27,-0.50346
2019-10-04,-0.50105
2019-10-11,-0.50360
2019-10-18,-0.51352
2019-10-25,-0.52999
2019-11-01,-0.54834
2019-11-08,-0.56450
2019-11-15,-0.57263
2019-11-22,-0.57065
2019-11-29,-0.56014
2019-12-06,-0.54650
2019-12-13,-0.53851
2019-12-20,-0.53752
2019-12-27,-0.54612
2020-01-03,-0.56070
2020-01-10,-0.57839
2020-01-17,-0.59687
2020-01-24,-0.61159
2020-01-31,-0.61869
2020-02-07,-0.60817
2020-02-14,-0.56186
2020-02-21,-0.46420
2020-02-28,-0.31071
2020-03-06,-0.11869
2020-03-13,0.08574
2020-03-20,0.26657
2020-03-27,0.38266
2020-04-03,0.42780
2020-04-10,0.40637
2020-04-17,0.33679
2020-04-24,0.24433
2020-05-01,0.13737
2020-05-08,0.03107
2020-05-15,-0.06776
2020-05-22,-0.15871
2020-05-29,-0.23498
2020-06-05,-0.29150
2020-06-12,-0.32532
2020-06-19,-0.34629
2020-06-26,-0.36148
2020-07-03,-0.37748
2020-07-10,-0.39969
2020-07-17,-0.42627
2020-07-24,-0.45426
2020-07-31,-0.47822
2020-08-07,-0.49376
2020-08-14,-0.50278
2020-08-21,-0.50661
2020-08-28,-0.50649
2020-09-04,-0.50318
2020-09-11,-0.49871
2020-09-18,-0.49476
2020-09-25,-0.48816
2020-10-02,-0.48212
2020-10-09,-0.47869
2020-10-16,-0.47804
2020-10-23,-0.48250
2020-10-30,-0.49147
2020-11-06,-0.50697
2020-11-13,-0.52678
2020-11-20,-0.54592
2020-11-27,-0.56219
2020-12-04,-0.57550
2020-12-11,-0.58572
2020-12-18,-0.59325
2020-12-25,-0.60048
2021-01-01,-0.60803
2021-01-08,-0.61528
2021-01-15,-0.62009
2021-01-22,-0.62280
2021-01-29,-0.62275
2021-02-05,-0.62407
2021-02-12,-0.62548
2021-02-19,-0.62755
2021-02-26,-0.63071
2021-03-05,-0.63532
2021-03-12,-0.63986
2021-03-19,-0.64446
2021-03-26,-0.65081
2021-04-02,-0.65845
2021-04-09,-0.66804
2021-04-16,-0.67663
2021-04-23,-0.68421
2021-04-30,-0.69036
2021-05-07,-0.69546
2021-05-14,-0.69831
2021-05-21,-0.70158
2021-05-28,-0.70541
2021-06-04,-0.70803
2021-06-11,-0.70766
2021-06-18,-0.70425
2021-06-25,-0.69839
2021-07-02,-0.68995
2021-07-09,-0.68061
2021-07-16,-0.67158
2021-07-23,-0.66350
2021-07-30,-0.65692
2021-08-06,-0.65086
2021-08-13,-0.64674
2021-08-20,-0.64435
2021-08-27,-0.64507
2021-09-03,-0.64663
2021-09-10,-0.64946
2021-09-17,-0.65239
2021-09-24,-0.65382
2021-10-01,-0.65387
2021-10-08,-0.65251
2021-10-15,-0.64902
2021-10-22,-0.64235
2021-10-29,-0.63022
2021-11-05,-0.61257
2021-11-12,-0.59022
2021-11-19,-0.56672
2021-11-26,-0.54555
2021-12-03,-0.53170
2021-12-10,-0.52979
2021-12-17,-0.53470
2021-12-24,-0.54354
2021-12-31,-0.55130
2022-01-07,-0.55377
2022-01-14,-0.54931
2022-01-21,-0.53983
2022-01-28,-0.52580
2022-02-04,-0.50910
2022-02-11,-0.48612
2022-02-18,-0.45662
2022-02-25,-0.42381
2022-03-04,-0.39214
2022-03-11,-0.36786
2022-03-18,-0.35552
2022-03-25,-0.35339
2022-04-01,-0.35515
2022-04-08,-0.35337
2022-04-15,-0.34135
2022-04-22,-0.32157
2022-04-29,-0.29709
2022-05-06,-0.27464
2022-05-13,-0.25691
2022-05-20,-0.24385
2022-05-27,-0.22913
2022-06-03,-0.20900
2022-06-10,-0.18279
2022-06-17,-0.15468
2022-06-24,-0.13514
2022-07-01,-0.12933
2022-07-08,-0.13823
2022-07-15,-0.16024
2022-07-22,-0.18827
2022-07-29,-0.21278
2022-08-05,-0.22855
2022-08-12,-0.23550
2022-08-19,-0.23177
2022-08-26,-0.21740
2022-09-02,-0.19482
2022-09-09,-0.16621
2022-09-16,-0.13470
2022-09-23,-0.10525
2022-09-30,-0.08261
2022-10-07,-0.07364
2022-10-14,-0.07857
2022-10-21,-0.09546
2022-10-28,-0.11947
2022-11-04,-0.14597
2022-11-11,-0.16842
2022-11-18,-0.18141
2022-11-25,-0.18586
2022-12-02,-0.18538
2022-12-09,-0.18467
2022-12-16,-0.19027
2022-12-23,-0.20228
2022-12-30,-0.22324
2023-01-06,-0.24926
2023-01-13,-0.27552
2023-01-20,-0.29702
2023-01-27,-0.31471
2023-02-03,-0.32332
2023-02-10,-0.31973
2023-02-17,-0.30321
2023-02-24,-0.27232
2023-03-03,-0.23288
2023-03-10,-0.19235
2023-03-17,-0.15733
2023-03-24,-0.14139
2023-03-31,-0.14679
2023-04-07,-0.16399
2023-04-14,-0.18851
2023-04-21,-0.21139
2023-04-28,-0.22569
2023-05-05,-0.23289
2023-05-12,-0.23610
2023-05-19,-0.23806
2023-05-26,-0.24103
2023-06-02,-0.24631
2023-06-09,-0.25176
2023-06-16,-0.25908
2023-06-23,-0.26958
2023-06-30,-0.28180
