date -> 2023-04-21 00:00:00 weakest-> ['INRUSD', 'NOKUSD'] strongest-> ['CHFUSD', 'EURUSD']
date -> 2023-04-24 00:00:00 weakest-> ['INRUSD', 'NOKUSD'] strongest-> ['CHFUSD', 'EURUSD']
date -> 2023-04-25 00:00:00 weakest-> ['NZDUSD', 'NOKUSD'] strongest-> ['CHFUSD', 'EURUSD']
date -> 2023-04-26 00:00:00 weakest-> ['CADUSD', 'NOKUSD'] strongest-> ['CHFUSD', 'EURUSD']
date -> 2023-04-27 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['CHFUSD', 'EURUSD']
date -> 2023-04-28 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['CHFUSD', 'EURUSD']
date -> 2023-05-01 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['CHFUSD', 'GBPUSD']
date -> 2023-05-02 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['GBPUSD', 'BRLUSD']
date -> 2023-05-03 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-04 00:00:00 weakest-> ['JPYUSD', 'NOKUSD'] strongest-> ['CHFUSD', 'BRLUSD']
date -> 2023-05-05 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-08 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['CHFUSD', 'BRLUSD']
date -> 2023-05-09 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-05-10 00:00:00 weakest-> ['CADUSD', 'NOKUSD'] strongest-> ['CHFUSD', 'GBPUSD']
date -> 2023-05-11 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-05-12 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-05-15 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-16 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-17 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-18 00:00:00 weakest-> ['AUDUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-19 00:00:00 weakest-> ['JPYUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-22 00:00:00 weakest-> ['JPYUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-23 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-24 00:00:00 weakest-> ['JPYUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-25 00:00:00 weakest-> ['JPYUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-26 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-29 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-30 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-05-31 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-06-01 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-06-02 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-05 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-06 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'CADUSD']
date -> 2023-06-07 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-08 00:00:00 weakest-> ['SEKUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-09 00:00:00 weakest-> ['JPYUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-12 00:00:00 weakest-> ['JPYUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-13 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-14 00:00:00 weakest-> ['JPYUSD', 'NOKUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-15 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-16 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-19 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-20 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-21 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-22 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-23 00:00:00 weakest-> ['NOKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-26 00:00:00 weakest-> ['NOKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-27 00:00:00 weakest-> ['NOKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-28 00:00:00 weakest-> ['NOKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-29 00:00:00 weakest-> ['NOKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-06-30 00:00:00 weakest-> ['NOKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-07-03 00:00:00 weakest-> ['NOKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-07-04 00:00:00 weakest-> ['NOKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-07-05 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-07-06 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-07-07 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'GBPUSD']
date -> 2023-07-10 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['GBPUSD', 'BRLUSD']
date -> 2023-07-11 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['GBPUSD', 'BRLUSD']
date -> 2023-07-12 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['GBPUSD', 'CHFUSD']
date -> 2023-07-13 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['GBPUSD', 'CHFUSD']
date -> 2023-07-14 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'GBPUSD']
date -> 2023-07-17 00:00:00 weakest-> ['INRUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'GBPUSD']
date -> 2023-07-18 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'GBPUSD']
date -> 2023-07-19 00:00:00 weakest-> ['INRUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'GBPUSD']
date -> 2023-07-20 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'GBPUSD']
date -> 2023-07-21 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'NOKUSD']
date -> 2023-07-24 00:00:00 weakest-> ['INRUSD', 'JPYUSD'] strongest-> ['NOKUSD', 'CHFUSD']
date -> 2023-07-25 00:00:00 weakest-> ['NZDUSD', 'JPYUSD'] strongest-> ['NOKUSD', 'CHFUSD']
date -> 2023-07-26 00:00:00 weakest-> ['NZDUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'NOKUSD']
date -> 2023-07-27 00:00:00 weakest-> ['INRUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'NOKUSD']
date -> 2023-07-28 00:00:00 weakest-> ['NZDUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-07-31 00:00:00 weakest-> ['NZDUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-08-01 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-08-02 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-08-03 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-08-04 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['BRLUSD', 'CHFUSD']
date -> 2023-08-07 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'NOKUSD']
date -> 2023-08-08 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'NOKUSD']
date -> 2023-08-09 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'NOKUSD']
date -> 2023-08-10 00:00:00 weakest-> ['AUDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'GBPUSD']
date -> 2023-08-11 00:00:00 weakest-> ['NZDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'NOKUSD']
date -> 2023-08-14 00:00:00 weakest-> ['NZDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'BRLUSD']
date -> 2023-08-15 00:00:00 weakest-> ['NZDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'BRLUSD']
date -> 2023-08-16 00:00:00 weakest-> ['NZDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'GBPUSD']
date -> 2023-08-17 00:00:00 weakest-> ['NZDUSD', 'JPYUSD'] strongest-> ['CHFUSD', 'GBPUSD']
date -> 2023-08-18 00:00:00 weakest-> ['NZDUSD', 'JPYUSD'] strongest-> ['GBPUSD', 'CHFUSD']
date -> 2023-08-19 00:00:00 weakest-> ['SEKUSD', 'JPYUSD'] strongest-> ['GBPUSD', 'CHFUSD']
