DATE,NFCI
1992-08-21,-0.91728
1992-08-28,-0.90445
1992-09-04,-0.88762
1992-09-11,-0.86639
1992-09-18,-0.83863
1992-09-25,-0.80513
1992-10-02,-0.76852
1992-10-09,-0.73270
1992-10-16,-0.70142
1992-10-23,-0.67808
1992-10-30,-0.66506
1992-11-06,-0.66382
1992-11-13,-0.67306
1992-11-20,-0.69314
1992-11-27,-0.72335
1992-12-04,-0.76093
1992-12-11,-0.80293
1992-12-18,-0.84342
1992-12-25,-0.87979
1993-01-01,-0.90861
1993-01-08,-0.92913
1993-01-15,-0.94319
1993-01-22,-0.95194
1993-01-29,-0.95679
1993-02-05,-0.95919
1993-02-12,-0.96022
1993-02-19,-0.96028
1993-02-26,-0.96206
1993-03-05,-0.96497
1993-03-12,-0.97006
1993-03-19,-0.97702
1993-03-26,-0.98525
1993-04-02,-0.99276
1993-04-09,-0.99931
1993-04-16,-1.00393
1993-04-23,-1.00584
1993-04-30,-1.00570
1993-05-07,-1.00262
1993-05-14,-0.99800
1993-05-21,-0.99355
1993-05-28,-0.99121
1993-06-04,-0.99302
1993-06-11,-1.00158
1993-06-18,-1.01674
1993-06-25,-1.03634
1993-07-02,-1.05756
1993-07-09,-1.07768
1993-07-16,-1.09339
1993-07-23,-1.10422
1993-07-30,-1.10976
1993-08-06,-1.11179
1993-08-13,-1.11161
1993-08-20,-1.10943
1993-08-27,-1.10541
1993-09-03,-1.09972
1993-09-10,-1.09217
1993-09-17,-1.08258
1993-09-24,-1.07207
1993-10-01,-1.06077
1993-10-08,-1.04837
1993-10-15,-1.03386
1993-10-22,-1.01671
1993-10-29,-0.99741
1993-11-05,-0.97870
1993-11-12,-0.96381
1993-11-19,-0.95547
1993-11-26,-0.95590
1993-12-03,-0.96428
1993-12-10,-0.97823
1993-12-17,-0.99508
1993-12-24,-1.01197
1993-12-31,-1.02650
1994-01-07,-1.03763
1994-01-14,-1.04430
1994-01-21,-1.04409
1994-01-28,-1.03712
1994-02-04,-1.02198
1994-02-11,-0.99825
1994-02-18,-0.96850
1994-02-25,-0.93412
1994-03-04,-0.89628
1994-03-11,-0.85844
1994-03-18,-0.82296
1994-03-25,-0.79165
1994-04-01,-0.76612
1994-04-08,-0.74808
1994-04-15,-0.73697
1994-04-22,-0.73119
1994-04-29,-0.73131
1994-05-06,-0.73356
1994-05-13,-0.73831
1994-05-20,-0.74508
1994-05-27,-0.75065
1994-06-03,-0.75220
1994-06-10,-0.75094
1994-06-17,-0.74529
1994-06-24,-0.73859
1994-07-01,-0.73385
1994-07-08,-0.73523
1994-07-15,-0.74354
1994-07-22,-0.75813
1994-07-29,-0.77578
1994-08-05,-0.79293
1994-08-12,-0.80759
1994-08-19,-0.81622
1994-08-26,-0.81646
1994-09-02,-0.80727
1994-09-09,-0.78822
1994-09-16,-0.75981
1994-09-23,-0.72626
1994-09-30,-0.69113
1994-10-07,-0.65955
1994-10-14,-0.63447
1994-10-21,-0.61582
1994-10-28,-0.60073
1994-11-04,-0.58587
1994-11-11,-0.56752
1994-11-18,-0.54295
1994-11-25,-0.51244
1994-12-02,-0.47877
1994-12-09,-0.44510
1994-12-16,-0.41823
1994-12-23,-0.40152
1994-12-30,-0.39844
1995-01-06,-0.41077
1995-01-13,-0.43662
1995-01-20,-0.47202
1995-01-27,-0.51221
1995-02-03,-0.55229
1995-02-10,-0.58802
1995-02-17,-0.61590
1995-02-24,-0.63582
1995-03-03,-0.64727
1995-03-10,-0.65205
1995-03-17,-0.65320
1995-03-24,-0.65212
1995-03-31,-0.65208
1995-04-07,-0.65457
1995-04-14,-0.66154
1995-04-21,-0.67365
1995-04-28,-0.69022
1995-05-05,-0.70877
1995-05-12,-0.72689
1995-05-19,-0.74024
1995-05-26,-0.74698
1995-06-02,-0.74526
1995-06-09,-0.73784
1995-06-16,-0.72620
1995-06-23,-0.71525
1995-06-30,-0.70700
1995-07-07,-0.70265
1995-07-14,-0.70367
1995-07-21,-0.70782
1995-07-28,-0.71379
1995-08-04,-0.72157
1995-08-11,-0.72995
1995-08-18,-0.73739
1995-08-25,-0.74327
1995-09-01,-0.74571
1995-09-08,-0.74478
1995-09-15,-0.74074
1995-09-22,-0.73420
1995-09-29,-0.72746
1995-10-06,-0.72379
1995-10-13,-0.72423
1995-10-20,-0.72937
1995-10-27,-0.73875
1995-11-03,-0.75188
1995-11-10,-0.76596
1995-11-17,-0.77731
1995-11-24,-0.78489
1995-12-01,-0.78692
1995-12-08,-0.78411
1995-12-15,-0.77737
1995-12-22,-0.77058
1995-12-29,-0.76722
1996-01-05,-0.77173
1996-01-12,-0.78302
1996-01-19,-0.80079
1996-01-26,-0.82268
1996-02-02,-0.84275
1996-02-09,-0.85580
1996-02-16,-0.85938
1996-02-23,-0.85279
1996-03-01,-0.83635
1996-03-08,-0.81389
1996-03-15,-0.78792
1996-03-22,-0.76284
1996-03-29,-0.74011
1996-04-05,-0.72199
1996-04-12,-0.70918
1996-04-19,-0.70424
1996-04-26,-0.70721
1996-05-03,-0.71513
1996-05-10,-0.72611
1996-05-17,-0.73679
1996-05-24,-0.74357
1996-05-31,-0.74546
1996-06-07,-0.74200
1996-06-14,-0.73607
1996-06-21,-0.72902
1996-06-28,-0.72271
1996-07-05,-0.71861
1996-07-12,-0.71757
1996-07-19,-0.72171
1996-07-26,-0.73034
1996-08-02,-0.74190
1996-08-09,-0.75559
1996-08-16,-0.76640
1996-08-23,-0.77187
1996-08-30,-0.77113
1996-09-06,-0.76456
1996-09-13,-0.75621
1996-09-20,-0.74889
1996-09-27,-0.74546
1996-10-04,-0.74825
1996-10-11,-0.75712
1996-10-18,-0.76983
1996-10-25,-0.78470
1996-11-01,-0.79871
1996-11-08,-0.80883
1996-11-15,-0.81191
1996-11-22,-0.80697
1996-11-29,-0.79367
1996-12-06,-0.77358
1996-12-13,-0.75032
1996-12-20,-0.72777
1996-12-27,-0.70941
1997-01-03,-0.69684
1997-01-10,-0.69124
1997-01-17,-0.69318
1997-01-24,-0.70123
1997-01-31,-0.71327
1997-02-07,-0.72694
1997-02-14,-0.73986
1997-02-21,-0.74834
1997-02-28,-0.75082
1997-03-07,-0.74603
1997-03-14,-0.73516
1997-03-21,-0.71949
1997-03-28,-0.70135
1997-04-04,-0.68244
1997-04-11,-0.66615
1997-04-18,-0.65310
1997-04-25,-0.64409
1997-05-02,-0.63923
1997-05-09,-0.63689
1997-05-16,-0.63611
1997-05-23,-0.63612
1997-05-30,-0.63619
1997-06-06,-0.63703
1997-06-13,-0.63961
1997-06-20,-0.64355
1997-06-27,-0.64827
1997-07-04,-0.65402
1997-07-11,-0.65895
1997-07-18,-0.66299
1997-07-25,-0.66637
1997-08-01,-0.66817
1997-08-08,-0.66852
1997-08-15,-0.66645
1997-08-22,-0.66191
1997-08-29,-0.65496
1997-09-05,-0.64679
1997-09-12,-0.63815
1997-09-19,-0.62901
1997-09-26,-0.61833
1997-10-03,-0.60467
1997-10-10,-0.58568
1997-10-17,-0.56177
1997-10-24,-0.53524
1997-10-31,-0.50929
1997-11-07,-0.48992
1997-11-14,-0.47692
1997-11-21,-0.47254
1997-11-28,-0.47493
1997-12-05,-0.48181
1997-12-12,-0.49114
1997-12-19,-0.50370
1997-12-26,-0.51919
1998-01-02,-0.53705
1998-01-09,-0.55580
1998-01-16,-0.57664
1998-01-23,-0.59669
1998-01-30,-0.61586
1998-02-06,-0.63359
1998-02-13,-0.64759
1998-02-20,-0.65774
1998-02-27,-0.66238
1998-03-06,-0.66052
1998-03-13,-0.65486
1998-03-20,-0.64776
1998-03-27,-0.63982
1998-04-03,-0.63264
1998-04-10,-0.62658
1998-04-17,-0.62052
1998-04-24,-0.61350
1998-05-01,-0.60590
1998-05-08,-0.59872
1998-05-15,-0.59287
1998-05-22,-0.58849
1998-05-29,-0.58389
1998-06-05,-0.58004
1998-06-12,-0.57562
1998-06-19,-0.57147
1998-06-26,-0.56798
1998-07-03,-0.56666
1998-07-10,-0.56577
1998-07-17,-0.56193
1998-07-24,-0.54991
1998-07-31,-0.52560
1998-08-07,-0.48656
1998-08-14,-0.43413
1998-08-21,-0.37287
1998-08-28,-0.30779
1998-09-04,-0.24379
1998-09-11,-0.18251
1998-09-18,-0.12386
1998-09-25,-0.06957
1998-10-02,-0.02399
1998-10-09,0.00840
1998-10-16,0.02085
1998-10-23,0.01114
1998-10-30,-0.01497
1998-11-06,-0.04964
1998-11-13,-0.08224
1998-11-20,-0.11033
1998-11-27,-0.13136
1998-12-04,-0.14715
1998-12-11,-0.16351
1998-12-18,-0.18231
1998-12-25,-0.20336
1999-01-01,-0.22345
1999-01-08,-0.24055
1999-01-15,-0.25643
1999-01-22,-0.27212
1999-01-29,-0.29003
1999-02-05,-0.31079
1999-02-12,-0.33353
1999-02-19,-0.35663
1999-02-26,-0.37692
1999-03-05,-0.39273
1999-03-12,-0.40499
1999-03-19,-0.41337
1999-03-26,-0.41870
1999-04-02,-0.42240
1999-04-09,-0.42571
1999-04-16,-0.42959
1999-04-23,-0.43361
1999-04-30,-0.43744
1999-05-07,-0.43847
1999-05-14,-0.43427
1999-05-21,-0.42381
1999-05-28,-0.40798
1999-06-04,-0.38948
1999-06-11,-0.37064
1999-06-18,-0.35281
1999-06-25,-0.33550
1999-07-02,-0.31655
1999-07-09,-0.29382
1999-07-16,-0.26616
1999-07-23,-0.23676
1999-07-30,-0.20934
1999-08-06,-0.18597
1999-08-13,-0.16941
1999-08-20,-0.15913
1999-08-27,-0.15154
1999-09-03,-0.14294
1999-09-10,-0.13128
1999-09-17,-0.11725
1999-09-24,-0.10221
1999-10-01,-0.08797
1999-10-08,-0.07802
1999-10-15,-0.07734
1999-10-22,-0.08620
1999-10-29,-0.10367
1999-11-05,-0.12624
1999-11-12,-0.14950
1999-11-19,-0.16808
1999-11-26,-0.17592
1999-12-03,-0.17446
1999-12-10,-0.16713
1999-12-17,-0.16071
1999-12-24,-0.15947
1999-12-31,-0.16515
2000-01-07,-0.17920
2000-01-14,-0.19391
2000-01-21,-0.20486
2000-01-28,-0.20981
2000-02-04,-0.20806
2000-02-11,-0.20342
2000-02-18,-0.19602
2000-02-25,-0.18565
2000-03-03,-0.17235
2000-03-10,-0.15294
2000-03-17,-0.12875
2000-03-24,-0.10298
2000-03-31,-0.07887
2000-04-07,-0.06134
2000-04-14,-0.04780
2000-04-21,-0.03618
2000-04-28,-0.02258
2000-05-05,-0.00450
2000-05-12,0.01483
2000-05-19,0.03277
2000-05-26,0.04602
2000-06-02,0.05136
2000-06-09,0.04884
2000-06-16,0.04076
2000-06-23,0.02753
2000-06-30,0.00993
2000-07-07,-0.01386
2000-07-14,-0.04279
2000-07-21,-0.07490
2000-07-28,-0.10751
2000-08-04,-0.13658
2000-08-11,-0.15984
2000-08-18,-0.17551
2000-08-25,-0.18574
2000-09-01,-0.19289
2000-09-08,-0.19670
2000-09-15,-0.19807
2000-09-22,-0.19526
2000-09-29,-0.18838
2000-10-06,-0.17877
2000-10-13,-0.16786
2000-10-20,-0.16030
2000-10-27,-0.15578
2000-11-03,-0.15117
2000-11-10,-0.14298
2000-11-17,-0.12757
2000-11-24,-0.10505
2000-12-01,-0.07909
2000-12-08,-0.05730
2000-12-15,-0.04797
2000-12-22,-0.05354
2000-12-29,-0.07801
2001-01-05,-0.11390
2001-01-12,-0.15585
2001-01-19,-0.19685
2001-01-26,-0.23177
2001-02-02,-0.25814
2001-02-09,-0.27579
2001-02-16,-0.28454
2001-02-23,-0.28414
2001-03-02,-0.27792
2001-03-09,-0.26767
2001-03-16,-0.25578
2001-03-23,-0.24777
2001-03-30,-0.24801
2001-04-06,-0.25614
2001-04-13,-0.27614
2001-04-20,-0.30291
2001-04-27,-0.33239
2001-05-04,-0.36179
2001-05-11,-0.38676
2001-05-18,-0.40476
2001-05-25,-0.41841
2001-06-01,-0.42845
2001-06-08,-0.43653
2001-06-15,-0.44401
2001-06-22,-0.45111
2001-06-29,-0.45838
2001-07-06,-0.46676
2001-07-13,-0.47669
2001-07-20,-0.48785
2001-07-27,-0.50049
2001-08-03,-0.51036
2001-08-10,-0.51050
2001-08-17,-0.49801
2001-08-24,-0.47077
2001-08-31,-0.43306
2001-09-07,-0.39170
2001-09-14,-0.35531
2001-09-21,-0.33295
2001-09-28,-0.33008
2001-10-05,-0.33884
2001-10-12,-0.35704
2001-10-19,-0.37810
2001-10-26,-0.39780
2001-11-02,-0.41087
2001-11-09,-0.41616
2001-11-16,-0.41375
2001-11-23,-0.40084
2001-11-30,-0.38193
2001-12-07,-0.36218
2001-12-14,-0.34927
2001-12-21,-0.34816
2001-12-28,-0.36271
2002-01-04,-0.38825
2002-01-11,-0.42086
2002-01-18,-0.45162
2002-01-25,-0.47452
2002-02-01,-0.48816
2002-02-08,-0.49444
2002-02-15,-0.49699
2002-02-22,-0.49747
2002-03-01,-0.49916
2002-03-08,-0.50071
2002-03-15,-0.50244
2002-03-22,-0.50548
2002-03-29,-0.51135
2002-04-05,-0.52270
2002-04-12,-0.54104
2002-04-19,-0.56461
2002-04-26,-0.59037
2002-05-03,-0.61509
2002-05-10,-0.63211
2002-05-17,-0.64081
2002-05-24,-0.63931
2002-05-31,-0.62991
2002-06-07,-0.61394
2002-06-14,-0.59403
2002-06-21,-0.57116
2002-06-28,-0.54600
2002-07-05,-0.51949
2002-07-12,-0.49221
2002-07-19,-0.46785
2002-07-26,-0.44777
2002-08-02,-0.43526
2002-08-09,-0.42705
2002-08-16,-0.42347
2002-08-23,-0.41838
2002-08-30,-0.41089
2002-09-06,-0.39889
2002-09-13,-0.38548
2002-09-20,-0.37284
2002-09-27,-0.36455
2002-10-04,-0.36199
2002-10-11,-0.36669
2002-10-18,-0.37902
2002-10-25,-0.39500
2002-11-01,-0.41457
2002-11-08,-0.43403
2002-11-15,-0.45096
2002-11-22,-0.46159
2002-11-29,-0.46592
2002-12-06,-0.46510
2002-12-13,-0.46502
2002-12-20,-0.46750
2002-12-27,-0.47606
2003-01-03,-0.49093
2003-01-10,-0.50891
2003-01-17,-0.52436
2003-01-24,-0.53422
2003-01-31,-0.53936
2003-02-07,-0.54010
2003-02-14,-0.54025
2003-02-21,-0.54164
2003-02-28,-0.54590
2003-03-07,-0.55280
2003-03-14,-0.56248
2003-03-21,-0.57615
2003-03-28,-0.59542
2003-04-04,-0.62000
2003-04-11,-0.64863
2003-04-18,-0.67758
2003-04-25,-0.70337
2003-05-02,-0.72239
2003-05-09,-0.73276
2003-05-16,-0.73608
2003-05-23,-0.73451
2003-05-30,-0.73143
2003-06-06,-0.72864
2003-06-13,-0.72790
2003-06-20,-0.72982
2003-06-27,-0.73289
2003-07-04,-0.73544
2003-07-11,-0.73582
2003-07-18,-0.73223
2003-07-25,-0.72456
2003-08-01,-0.71155
2003-08-08,-0.69772
2003-08-15,-0.68458
2003-08-22,-0.67437
2003-08-29,-0.66880
2003-09-05,-0.66810
2003-09-12,-0.67208
2003-09-19,-0.67925
2003-09-26,-0.68764
2003-10-03,-0.69620
2003-10-10,-0.70499
2003-10-17,-0.71313
2003-10-24,-0.71922
2003-10-31,-0.72453
2003-11-07,-0.72789
2003-11-14,-0.72879
2003-11-21,-0.72754
2003-11-28,-0.72510
2003-12-05,-0.72167
2003-12-12,-0.72107
2003-12-19,-0.72402
2003-12-26,-0.73111
2004-01-02,-0.74265
2004-01-09,-0.75715
2004-01-16,-0.77162
2004-01-23,-0.78489
2004-01-30,-0.79686
2004-02-06,-0.80654
2004-02-13,-0.81510
2004-02-20,-0.82155
2004-02-27,-0.82535
2004-03-05,-0.82619
2004-03-12,-0.82478
2004-03-19,-0.82074
2004-03-26,-0.81513
2004-04-02,-0.80810
2004-04-09,-0.79842
2004-04-16,-0.78548
2004-04-23,-0.76924
2004-04-30,-0.75159
2004-05-07,-0.73390
2004-05-14,-0.71935
2004-05-21,-0.70879
2004-05-28,-0.70234
2004-06-04,-0.69891
2004-06-11,-0.69698
2004-06-18,-0.69516
2004-06-25,-0.69444
2004-07-02,-0.69419
2004-07-09,-0.69475
2004-07-16,-0.69575
2004-07-23,-0.69749
2004-07-30,-0.69933
2004-08-06,-0.70044
2004-08-13,-0.70270
2004-08-20,-0.70498
2004-08-27,-0.70800
2004-09-03,-0.71031
2004-09-10,-0.71237
2004-09-17,-0.71347
2004-09-24,-0.71338
2004-10-01,-0.71196
2004-10-08,-0.71061
2004-10-15,-0.71015
2004-10-22,-0.71150
2004-10-29,-0.71361
2004-11-05,-0.71696
2004-11-12,-0.72126
2004-11-19,-0.72383
2004-11-26,-0.72501
2004-12-03,-0.72392
2004-12-10,-0.72152
2004-12-17,-0.71756
2004-12-24,-0.71298
2004-12-31,-0.70942
2005-01-07,-0.70805
2005-01-14,-0.70909
2005-01-21,-0.71214
2005-01-28,-0.71759
2005-02-04,-0.72416
2005-02-11,-0.72861
2005-02-18,-0.72945
2005-02-25,-0.72608
2005-03-04,-0.71747
2005-03-11,-0.70511
2005-03-18,-0.69009
2005-03-25,-0.67479
2005-04-01,-0.66080
2005-04-08,-0.64819
2005-04-15,-0.63719
2005-04-22,-0.62807
2005-04-29,-0.62084
2005-05-06,-0.61528
2005-05-13,-0.61191
2005-05-20,-0.61140
2005-05-27,-0.61345
2005-06-03,-0.61601
2005-06-10,-0.61907
2005-06-17,-0.62163
2005-06-24,-0.62423
2005-07-01,-0.62726
2005-07-08,-0.62996
2005-07-15,-0.63380
2005-07-22,-0.63616
2005-07-29,-0.63667
2005-08-05,-0.63409
2005-08-12,-0.62984
2005-08-19,-0.62341
2005-08-26,-0.61602
2005-09-02,-0.60793
2005-09-09,-0.59969
2005-09-16,-0.59091
2005-09-23,-0.58296
2005-09-30,-0.57726
2005-10-07,-0.57535
2005-10-14,-0.57817
2005-10-21,-0.58365
2005-10-28,-0.59019
2005-11-04,-0.59454
2005-11-11,-0.59566
2005-11-18,-0.59212
2005-11-25,-0.58625
2005-12-02,-0.57944
2005-12-09,-0.57385
2005-12-16,-0.57094
2005-12-23,-0.57211
2005-12-30,-0.57687
2006-01-06,-0.58574
2006-01-13,-0.59803
2006-01-20,-0.61096
2006-01-27,-0.62504
2006-02-03,-0.63663
2006-02-10,-0.64508
2006-02-17,-0.65016
2006-02-24,-0.65201
2006-03-03,-0.65081
2006-03-10,-0.64809
2006-03-17,-0.64480
2006-03-24,-0.64174
2006-03-31,-0.63871
2006-04-07,-0.63692
2006-04-14,-0.63602
2006-04-21,-0.63674
2006-04-28,-0.63739
2006-05-05,-0.63541
2006-05-12,-0.63121
2006-05-19,-0.62195
2006-05-26,-0.60896
2006-06-02,-0.59371
2006-06-09,-0.57809
2006-06-16,-0.56363
2006-06-23,-0.55247
2006-06-30,-0.54597
2006-07-07,-0.54421
2006-07-14,-0.54811
2006-07-21,-0.55718
2006-07-28,-0.57055
2006-08-04,-0.58576
2006-08-11,-0.60073
2006-08-18,-0.61244
2006-08-25,-0.61974
2006-09-01,-0.62195
2006-09-08,-0.62061
2006-09-15,-0.61791
2006-09-22,-0.61629
2006-09-29,-0.61722
2006-10-06,-0.62151
2006-10-13,-0.62901
2006-10-20,-0.63719
2006-10-27,-0.64501
2006-11-03,-0.64987
2006-11-10,-0.65165
2006-11-17,-0.64977
2006-11-24,-0.64550
2006-12-01,-0.64028
2006-12-08,-0.63691
2006-12-15,-0.63717
2006-12-22,-0.64182
2006-12-29,-0.65080
2007-01-05,-0.66321
2007-01-12,-0.67710
2007-01-19,-0.69038
2007-01-26,-0.70121
2007-02-02,-0.70640
2007-02-09,-0.70564
2007-02-16,-0.69744
2007-02-23,-0.68289
2007-03-02,-0.66382
2007-03-09,-0.64571
2007-03-16,-0.63102
2007-03-23,-0.62240
2007-03-30,-0.61876
2007-04-06,-0.61830
2007-04-13,-0.61723
2007-04-20,-0.61328
2007-04-27,-0.60482
2007-05-04,-0.59312
2007-05-11,-0.58244
2007-05-18,-0.57307
2007-05-25,-0.56591
2007-06-01,-0.56106
2007-06-08,-0.55794
2007-06-15,-0.55213
2007-06-22,-0.54471
2007-06-29,-0.53287
2007-07-06,-0.51214
2007-07-13,-0.47422
2007-07-20,-0.41014
2007-07-27,-0.31156
2007-08-03,-0.18178
2007-08-10,-0.03068
2007-08-17,0.12199
2007-08-24,0.24630
2007-08-31,0.31723
2007-09-07,0.33262
2007-09-14,0.29513
2007-09-21,0.21872
2007-09-28,0.13520
2007-10-05,0.06250
2007-10-12,0.01585
2007-10-19,0.00609
2007-10-26,0.03508
2007-11-02,0.10234
2007-11-09,0.20677
2007-11-16,0.33270
2007-11-23,0.46584
2007-11-30,0.57799
2007-12-07,0.64979
2007-12-14,0.66936
2007-12-21,0.63827
2007-12-28,0.57423
2008-01-04,0.50553
2008-01-11,0.45047
2008-01-18,0.42365
2008-01-25,0.43027
2008-02-01,0.45959
2008-02-08,0.51813
2008-02-15,0.59918
2008-02-22,0.69891
2008-02-29,0.80338
2008-03-07,0.90106
2008-03-14,0.96381
2008-03-21,0.97981
2008-03-28,0.94580
2008-04-04,0.87741
2008-04-11,0.79072
2008-04-18,0.70430
2008-04-25,0.62537
2008-05-02,0.55689
2008-05-09,0.50325
2008-05-16,0.46139
2008-05-23,0.44164
2008-05-30,0.45241
2008-06-06,0.49818
2008-06-13,0.56428
2008-06-20,0.63965
2008-06-27,0.70359
2008-07-04,0.73526
2008-07-11,0.73347
2008-07-18,0.71235
2008-07-25,0.68098
2008-08-01,0.65996
2008-08-08,0.65732
2008-08-15,0.67133
2008-08-22,0.71904
2008-08-29,0.80636
2008-09-05,0.95321
2008-09-12,1.17210
2008-09-19,1.46957
2008-09-26,1.78162
2008-10-03,2.07503
2008-10-10,2.30189
2008-10-17,2.43054
2008-10-24,2.47702
2008-10-31,2.50076
2008-11-07,2.52874
2008-11-14,2.58783
2008-11-21,2.67324
2008-11-28,2.71811
2008-12-05,2.71116
2008-12-12,2.62725
2008-12-19,2.47652
2008-12-26,2.29921
2009-01-02,2.14711
2009-01-09,2.01664
2009-01-16,1.92091
2009-01-23,1.85070
2009-01-30,1.79990
2009-02-06,1.77142
2009-02-13,1.78043
2009-02-20,1.82035
2009-02-27,1.87487
2009-03-06,1.92272
2009-03-13,1.92168
2009-03-20,1.86861
2009-03-27,1.76955
2009-04-03,1.64467
2009-04-10,1.51035
2009-04-17,1.38590
2009-04-24,1.27015
2009-05-01,1.15508
2009-05-08,1.04060
2009-05-15,0.93698
2009-05-22,0.84750
2009-05-29,0.78894
2009-06-05,0.75468
2009-06-12,0.73956
2009-06-19,0.73101
2009-06-26,0.70649
2009-07-03,0.66018
2009-07-10,0.59379
2009-07-17,0.51370
2009-07-24,0.43154
2009-07-31,0.35891
2009-08-07,0.30136
2009-08-14,0.25650
2009-08-21,0.21888
2009-08-28,0.18337
2009-09-04,0.14910
2009-09-11,0.11424
2009-09-18,0.08168
2009-09-25,0.05424
2009-10-02,0.03666
2009-10-09,0.02283
2009-10-16,0.01199
2009-10-23,0.00200
2009-10-30,-0.00700
2009-11-06,-0.02001
2009-11-13,-0.03605
2009-11-20,-0.05307
2009-11-27,-0.07137
2009-12-04,-0.09270
2009-12-11,-0.11972
2009-12-18,-0.15037
2009-12-25,-0.18221
2010-01-01,-0.20942
2010-01-08,-0.22986
2010-01-15,-0.23623
2010-01-22,-0.22882
2010-01-29,-0.21846
2010-02-05,-0.21253
2010-02-12,-0.22001
2010-02-19,-0.24588
2010-02-26,-0.28527
2010-03-05,-0.33319
2010-03-12,-0.38201
2010-03-19,-0.42629
2010-03-26,-0.46549
2010-04-02,-0.49512
2010-04-09,-0.51120
2010-04-16,-0.50455
2010-04-23,-0.46964
2010-04-30,-0.40478
2010-05-07,-0.31633
2010-05-14,-0.22630
2010-05-21,-0.14426
2010-05-28,-0.08814
2010-06-04,-0.06169
2010-06-11,-0.05917
2010-06-18,-0.07846
2010-06-25,-0.10774
2010-07-02,-0.14389
2010-07-09,-0.18862
2010-07-16,-0.23505
2010-07-23,-0.27660
2010-07-30,-0.30737
2010-08-06,-0.32305
2010-08-13,-0.32318
2010-08-20,-0.31596
2010-08-27,-0.31106
2010-09-03,-0.31516
2010-09-10,-0.33137
2010-09-17,-0.35503
2010-09-24,-0.38053
2010-10-01,-0.40595
2010-10-08,-0.42923
2010-10-15,-0.45037
2010-10-22,-0.46912
2010-10-29,-0.48474
2010-11-05,-0.49413
2010-11-12,-0.49448
2010-11-19,-0.49068
2010-11-26,-0.48642
2010-12-03,-0.48803
2010-12-10,-0.50051
2010-12-17,-0.51992
2010-12-24,-0.54411
2010-12-31,-0.56759
2011-01-07,-0.58769
2011-01-14,-0.60444
2011-01-21,-0.61932
2011-01-28,-0.63231
2011-02-04,-0.64104
2011-02-11,-0.64275
2011-02-18,-0.63410
2011-02-25,-0.61555
2011-03-04,-0.59517
2011-03-11,-0.57826
2011-03-18,-0.57073
2011-03-25,-0.57719
2011-04-01,-0.59194
2011-04-08,-0.60956
2011-04-15,-0.62287
2011-04-22,-0.62869
2011-04-29,-0.62813
2011-05-06,-0.62226
2011-05-13,-0.61277
2011-05-20,-0.60130
2011-05-27,-0.58583
2011-06-03,-0.56687
2011-06-10,-0.54605
2011-06-17,-0.52996
2011-06-24,-0.52172
2011-07-01,-0.52130
2011-07-08,-0.51951
2011-07-15,-0.50469
2011-07-22,-0.46875
2011-07-29,-0.40801
2011-08-05,-0.32685
2011-08-12,-0.23941
2011-08-19,-0.16538
2011-08-26,-0.10340
2011-09-02,-0.05997
2011-09-09,-0.02531
2011-09-16,0.00031
2011-09-23,0.01913
2011-09-30,0.02411
2011-10-07,0.01351
2011-10-14,-0.01361
2011-10-21,-0.04021
2011-10-28,-0.05871
2011-11-04,-0.05712
2011-11-11,-0.04034
2011-11-18,-0.01673
2011-11-25,0.00344
2011-12-02,0.00568
2011-12-09,-0.00513
2011-12-16,-0.02558
2011-12-23,-0.05429
2011-12-30,-0.09047
2012-01-06,-0.13502
2012-01-13,-0.18844
2012-01-20,-0.24560
2012-01-27,-0.29924
2012-02-03,-0.33972
2012-02-10,-0.36504
2012-02-17,-0.37688
2012-02-24,-0.38576
2012-03-02,-0.39825
2012-03-09,-0.41278
2012-03-16,-0.42854
2012-03-23,-0.43780
2012-03-30,-0.43613
2012-04-06,-0.42475
2012-04-13,-0.40705
2012-04-20,-0.38877
2012-04-27,-0.36793
2012-05-04,-0.34278
2012-05-11,-0.30970
2012-05-18,-0.27090
2012-05-25,-0.23620
2012-06-01,-0.21056
2012-06-08,-0.20137
2012-06-15,-0.21078
2012-06-22,-0.23274
2012-06-29,-0.25781
2012-07-06,-0.28197
2012-07-13,-0.30269
2012-07-20,-0.32203
2012-07-27,-0.34035
2012-08-03,-0.36155
2012-08-10,-0.38287
2012-08-17,-0.40370
2012-08-24,-0.42301
2012-08-31,-0.44011
2012-09-07,-0.45808
2012-09-14,-0.47859
2012-09-21,-0.49875
2012-09-28,-0.51686
2012-10-05,-0.53166
2012-10-12,-0.53964
2012-10-19,-0.54159
2012-10-26,-0.53772
2012-11-02,-0.53364
2012-11-09,-0.53085
2012-11-16,-0.53137
2012-11-23,-0.53684
2012-11-30,-0.54394
2012-12-07,-0.55307
2012-12-14,-0.56484
2012-12-21,-0.57804
2012-12-28,-0.59263
2013-01-04,-0.61037
2013-01-11,-0.62635
2013-01-18,-0.63793
2013-01-25,-0.64462
2013-02-01,-0.64646
2013-02-08,-0.64523
2013-02-15,-0.64494
2013-02-22,-0.64647
2013-03-01,-0.64934
2013-03-08,-0.65462
2013-03-15,-0.65989
2013-03-22,-0.66376
2013-03-29,-0.66894
2013-04-05,-0.67653
2013-04-12,-0.68792
2013-04-19,-0.70150
2013-04-26,-0.71735
2013-05-03,-0.73074
2013-05-10,-0.73830
2013-05-17,-0.73731
2013-05-24,-0.72713
2013-05-31,-0.70866
2013-06-07,-0.68551
