open_time,Open,High,Low,Close,Volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1613001600000,0.50462000,0.53627000,0.50036000,0.52839000,45789859.50000000,1613087999999,23830343.75452000,70593,23451273.60000000,12206268.04531800,0
1613088000000,0.52836000,0.62032000,0.51910000,0.61021000,85955764.20000000,1613174399999,49182287.56787800,122525,43551169.30000000,24950555.60656800,0
1613174400000,0.61021000,0.64321000,0.54178000,0.63324000,90510207.30000000,1613260799999,54921016.30903900,139967,44808920.10000000,27212237.03330900,0
1613260800000,0.63393000,0.64088000,0.56127000,0.59275000,52199887.10000000,1613347199999,31459692.72000600,85817,24033064.80000000,14491799.42940700,0
1613347200000,0.59280000,0.60488000,0.50795000,0.54935000,68745975.50000000,1613433599999,38341728.98838200,106518,34882946.10000000,19460630.14074600,0
1613433600000,0.54990000,0.58000000,0.48158000,0.52010000,61995574.20000000,1613519999999,33058817.45124600,87970,31064975.30000000,16578492.06477800,0
1613520000000,0.51949000,0.55727000,0.49350000,0.53479000,51590872.20000000,1613606399999,27522546.41062000,65190,25609947.30000000,13663066.67689800,0
1613606400000,0.53499000,0.56000000,0.51894000,0.53168000,37966294.50000000,1613692799999,20474756.05051900,48596,17612046.00000000,9502194.68571500,0
1613692800000,0.53222000,0.58166000,0.51333000,0.56440000,58841523.20000000,1613779199999,32379255.79026700,73984,28422930.60000000,15654550.18025400,0
1613779200000,0.56523000,0.58274000,0.47289000,0.51220000,69420224.70000000,1613865599999,37516829.22940700,138762,33530222.90000000,18125428.25199300,0
1613865600000,0.51170000,0.55875000,0.50334000,0.54518000,53360763.00000000,1613951999999,28449506.88771300,130514,26946556.60000000,14372511.72420900,0
1613952000000,0.54508000,0.68147000,0.51504000,0.56618000,221445400.10000000,1614038399999,128103586.32897200,340083,110627829.30000000,64098938.61395000,0
1614038400000,0.56643000,0.57142000,0.36446000,0.47593000,193663401.50000000,1614124799999,90916644.55208000,294339,94765165.00000000,44557989.97016100,0
1614124800000,0.47593000,0.50228000,0.45128000,0.46871000,77658846.00000000,1614211199999,37213546.48458500,154569,37907292.60000000,18168669.86020100,0
1614211200000,0.46864000,0.48250000,0.42456000,0.43606000,47185874.90000000,1614297599999,21861606.12329500,98212,22116756.00000000,10251494.12884300,0
1614297600000,0.43535000,0.45087000,0.41080000,0.42817000,71165868.60000000,1614383999999,30672367.23164000,136378,36090411.00000000,15550349.53320400,0
1614384000000,0.42792000,0.46323000,0.42712000,0.43634000,41677737.70000000,1614470399999,18425231.81080000,89366,20678499.00000000,9146011.46468500,0
1614470400000,0.43633000,0.43895000,0.39300000,0.41633000,47208887.70000000,1614556799999,19519312.89803300,99970,23344547.90000000,9653969.43475200,0
1614556800000,0.41639000,0.45475000,0.41274000,0.44587000,52339396.40000000,1614643199999,22673054.49936900,85840,26117153.70000000,11318562.05138000,0
1614643200000,0.44581000,0.45578000,0.42182000,0.43600000,56035479.60000000,1614729599999,24495729.56720900,92968,27899055.00000000,12202229.47768100,0
1614729600000,0.43607000,0.46836000,0.43031000,0.44843000,51334174.90000000,1614815999999,23091284.23132200,92001,25262127.10000000,11377815.53277100,0
1614816000000,0.44852000,0.49500000,0.43478000,0.48081000,101742637.50000000,1614902399999,47100463.29129700,176491,52167495.50000000,24142488.70009600,0
1614902400000,0.48121000,0.48477000,0.44553000,0.45469000,55893528.90000000,1614988799999,25616815.09289700,118802,27101435.50000000,12425322.37040700,0
1614988800000,0.45458000,0.47120000,0.44904000,0.46294000,29470194.80000000,1615075199999,13564775.10600700,61184,14700006.60000000,6769975.78966700,0
1615075200000,0.46322000,0.46891000,0.45650000,0.46549000,27125329.70000000,1615161599999,12577142.66440000,50959,13694546.20000000,6352335.17331200,0
1615161600000,0.46550000,0.49036000,0.45512000,0.47434000,46923749.90000000,1615247999999,22198004.98423000,84026,22649096.60000000,10719364.58543100,0
1615248000000,0.47436000,0.48726000,0.47116000,0.48502000,33524303.00000000,1615334399999,16079362.77999700,56581,16810178.60000000,8064550.88423500,0
1615334400000,0.48501000,0.48886000,0.45500000,0.46181000,48885850.10000000,1615420799999,22857712.15271400,65076,22444016.80000000,10500702.64331900,0
1615420800000,0.46193000,0.46436000,0.44024000,0.45195000,36271941.70000000,1615507199999,16416733.18185600,54838,17964432.50000000,8132497.41139600,0
1615507200000,0.45209000,0.46475000,0.42230000,0.43945000,42244232.10000000,1615593599999,18804812.06600200,69019,19847874.80000000,8833172.25705900,0
1615593600000,0.43917000,0.46644000,0.43200000,0.45793000,41999785.90000000,1615679999999,18943867.61616300,61382,21253627.30000000,9589578.18317000,0
1615680000000,0.45782000,0.46151000,0.43850000,0.43901000,25190450.00000000,1615766399999,11321769.24690000,51342,12146535.20000000,5461690.30446200,0
1615766400000,0.43923000,0.44812000,0.42282000,0.43585000,35309261.10000000,1615852799999,15420352.29312800,61939,18015798.20000000,7868710.15170100,0
1615852800000,0.43568000,0.52201000,0.42708000,0.46046000,108558563.50000000,1615939199999,51276393.27829000,139421,54214140.20000000,25616988.68493500,0
1615939200000,0.46045000,0.48240000,0.45330000,0.47008000,45253808.40000000,1616025599999,21140615.15318100,90686,22230716.90000000,10390970.19278900,0
1616025600000,0.47018000,0.49050000,0.46569000,0.46889000,37658352.50000000,1616111999999,17884834.78988600,71885,17808666.10000000,8470500.61957400,0
1616112000000,0.46896000,0.47513000,0.45850000,0.46668000,22284370.00000000,1616198399999,10461080.28735700,43325,10784421.60000000,5065642.32986000,0
1616198400000,0.46664000,0.55000000,0.46440000,0.52605000,79429551.40000000,1616284799999,40172295.72941700,122120,40952763.20000000,20704824.04091100,0
1616284800000,0.52574000,0.54679000,0.49511000,0.51650000,56757437.80000000,1616371199999,29189484.61534500,109343,27336513.90000000,14080260.45182600,0
1616371200000,0.51672000,0.60000000,0.50124000,0.54426000,129478134.70000000,1616457599999,72553610.51328800,159717,65390997.60000000,36651036.40065300,0
1616457600000,0.54426000,0.59682000,0.53784000,0.54957000,82786862.80000000,1616543999999,47022373.76317200,121946,40877830.20000000,23225255.60637600,0
1616544000000,0.54943000,0.56305000,0.45180000,0.47992000,61017655.10000000,1616630399999,31496683.62651500,85136,30447069.90000000,15736901.93422700,0
1616630400000,0.47972000,0.52450000,0.45606000,0.51089000,70539841.30000000,1616716799999,34806915.51222800,95264,35902342.60000000,17737329.14363700,0
1616716800000,0.51065000,0.57700000,0.51038000,0.56370000,55433474.10000000,1616803199999,30395440.97756600,84777,28514170.30000000,15631134.26343300,0
1616803200000,0.56372000,0.57495000,0.53403000,0.54746000,33792589.30000000,1616889599999,18678743.54890100,55312,16469781.20000000,9110647.24414400,0
1616889600000,0.54722000,0.56053000,0.53867000,0.54545000,22205673.00000000,1616975999999,12182777.06796700,40469,11119466.20000000,6097464.35930000,0
1616976000000,0.54556000,0.57083000,0.54315000,0.56524000,32313146.10000000,1617062399999,18095311.69176800,55081,15586946.60000000,8731483.38402100,0
1617062400000,0.56519000,0.58695000,0.55860000,0.56265000,34071530.00000000,1617148799999,19459103.15623800,57962,17258421.70000000,9858049.00647700,0
1617148800000,0.56237000,0.57681000,0.52769000,0.56983000,49669164.00000000,1617235199999,27448878.94412800,86215,25053903.90000000,13849737.59477900,0
1617235200000,0.57009000,0.59500000,0.54841000,0.57053000,50835582.60000000,1617321599999,28874463.03951700,92414,25049454.10000000,14246032.07121800,0
1617321600000,0.57057000,0.60988000,0.56510000,0.60724000,57872765.00000000,1617407999999,33937978.51550200,99481,29369730.20000000,17235381.83611700,0
1617408000000,0.60723000,0.64264000,0.57348000,0.57848000,75126564.80000000,1617494399999,46109874.11898300,130319,36424136.80000000,22386153.99692400,0
1617494400000,0.57854000,0.63570000,0.56615000,0.63514000,43366703.60000000,1617580799999,25942838.84690900,87639,22052093.00000000,13213671.68090400,0
1617580800000,0.63494000,0.93908000,0.61940000,0.91434000,269146095.00000000,1617667199999,210119761.63053200,318848,137886487.20000000,107467157.62603700,0
1617667200000,0.91600000,1.11896000,0.80667000,1.09662000,378977902.30000000,1617753599999,369749697.02466300,522457,190168506.00000000,185745453.20726200,0
1617753600000,1.09741000,1.10839000,0.85639000,0.91494000,262112482.90000000,1617839999999,252890475.61550700,387368,125426467.00000000,121125049.29395800,0
1617840000000,0.91639000,1.07235000,0.90005000,1.05588000,136683737.40000000,1617926399999,132934328.94181400,200084,66792548.10000000,65077977.39590500,0
1617926400000,1.05525000,1.08448000,0.98001000,1.01795000,108762343.30000000,1618012799999,111594971.11609100,173090,51914743.50000000,53290471.14680100,0
1618012800000,1.01684000,1.40000000,1.00535000,1.37124000,300515478.10000000,1618099199999,370133401.31526500,448040,149282361.30000000,183850403.62809300,0
1618099200000,1.37245000,1.49600000,1.30151000,1.35070000,224139629.90000000,1618185599999,313019966.95279300,395094,110738326.70000000,154738939.14758900,0
1618185600000,1.35066000,1.47350000,1.31683000,1.46796000,129082176.10000000,1618271999999,177027266.31874400,318152,63670637.20000000,87425791.72767900,0
1618272000000,1.46810000,1.89000000,1.41686000,1.79500000,280797061.20000000,1618358399999,473104937.54534400,643372,139998495.00000000,236074501.37929100,0
1618358400000,1.79621000,1.96750000,1.55820000,1.83356000,248439440.50000000,1618444799999,443510129.53522400,679568,121504716.60000000,217114371.82929800,0
1618444800000,1.83451000,1.88700000,1.65213000,1.75930000,135136610.60000000,1618531199999,236936277.23988700,429277,64336371.20000000,112868716.06823000,0
1618531200000,1.75955000,1.81132000,1.41000000,1.55048000,178557235.80000000,1618617599999,291017915.16436400,552617,85796008.60000000,139985441.63718300,0
1618617600000,1.55066000,1.74362000,1.53183000,1.54245000,107196045.90000000,1618703999999,173836598.37306000,332915,53603545.90000000,87006615.89013500,0
1618704000000,1.54341000,1.56615000,1.16100000,1.41001000,181053290.50000000,1618790399999,241329034.06693700,364916,88020167.50000000,117376197.20665900,0
1618790400000,1.41001000,1.53448000,1.25200000,1.31087000,148571129.60000000,1618876799999,205911423.84966700,337319,72249370.30000000,100201086.31239500,0
1618876800000,1.31101000,1.44750000,1.18033000,1.38636000,150522440.00000000,1618963199999,197698589.21808800,383197,74157870.80000000,97646230.67741500,0
1618963200000,1.38615000,1.46570000,1.27636000,1.29151000,118696936.80000000,1619049599999,162357313.78722800,364000,57285571.40000000,78455594.15790800,0
1619049600000,1.29195000,1.41976000,1.08880000,1.15529000,152550605.40000000,1619135999999,196243781.90059500,410128,73770145.90000000,95046840.70229300,0
1619136000000,1.15573000,1.19752000,0.88590000,1.17175000,189464731.70000000,1619222399999,202291901.36254600,410058,92736113.30000000,99076982.77589700,0
1619222400000,1.17174000,1.17300000,1.02200000,1.04971000,69804999.00000000,1619308799999,76053498.27085600,145254,35304419.90000000,38463668.93900200,0
1619308800000,1.05092000,1.15760000,0.94240000,1.03680000,76283175.60000000,1619395199999,80603186.22463840,136039,37991077.17000000,40172274.89656900,0
1619395200000,1.03580000,1.37520000,1.01320000,1.36490000,131813232.43000000,1619481599999,162664790.31522800,277029,68508404.55000000,84541281.16473000,0
1619481600000,1.36400000,1.46380000,1.33100000,1.40370000,107733942.68000000,1619567999999,151195713.87574300,265726,53449968.96000000,75031895.82187100,0
1619568000000,1.40390000,1.44890000,1.28320000,1.35830000,80860375.80000000,1619654399999,110027088.36180300,224129,40286768.40000000,54802464.74342500,0
1619654400000,1.35880000,1.42060000,1.32770000,1.39800000,69002361.67000000,1619740799999,95542419.86906900,177160,34894937.56000000,48319060.99423200,0
1619740800000,1.39810000,1.64200000,1.37530000,1.60120000,126141672.53000000,1619827199999,196111331.59422200,289863,63587460.03000000,98865757.51439200,0
1619827200000,1.60120000,1.66800000,1.52290000,1.65230000,55007218.54000000,1619913599999,87491870.24852200,152476,26886882.17000000,42804589.66950800,0
1619913600000,1.65300000,1.66000000,1.52430000,1.56150000,52161045.85000000,1619999999999,82378247.89544000,148216,25200465.45000000,39813296.39304800,0
1620000000000,1.56150000,1.62280000,1.48840000,1.55500000,58016840.55000000,1620086399999,91304971.95537400,157499,28063492.53000000,44177038.04914700,0
1620086400000,1.55620000,1.56020000,1.32350000,1.38740000,125879181.59000000,1620172799999,180640854.31387900,318747,61124955.41000000,87693210.23649300,0
1620172800000,1.38870000,1.62500000,1.34000000,1.61490000,124709166.34000000,1620259199999,189929372.91320400,342399,61705213.70000000,94081507.80541300,0
1620259200000,1.61500000,1.76800000,1.52980000,1.60440000,169024521.28000000,1620345599999,280594552.21253400,433042,83049662.59000000,137926272.17641000,0
1620345600000,1.60440000,1.69470000,1.50700000,1.58130000,93307725.43000000,1620431999999,148609627.53743000,257021,44227456.16000000,70482125.14415400,0
1620432000000,1.58060000,1.62970000,1.53910000,1.56390000,52557870.62000000,1620518399999,83190647.97624300,130065,26534720.66000000,42015249.81265400,0
1620518400000,1.56390000,1.59860000,1.43100000,1.53600000,70769643.74000000,1620604799999,107274855.92962700,175186,34251097.89000000,51923364.50965900,0
1620604800000,1.53580000,1.62840000,1.22220000,1.39210000,119313961.89000000,1620691199999,176840363.62240600,291597,57738322.82000000,85678720.46474000,0
1620691200000,1.39210000,1.48900000,1.35650000,1.48010000,75535229.47000000,1620777599999,108080109.90552700,172086,37283868.65000000,53373518.21962300,0
1620777600000,1.48010000,1.54890000,1.23720000,1.26720000,115449152.48000000,1620863999999,164222313.15727500,246658,55465325.97000000,79026959.84110300,0
1620864000000,1.26740000,1.39060000,1.20000000,1.36450000,152915488.85000000,1620950399999,198996642.86535300,278294,75845417.69000000,98755246.09625600,0
1620950400000,1.36450000,1.45000000,1.32280000,1.40110000,63161908.38000000,1621036799999,87439143.88284700,145333,31654688.89000000,43866316.57877200,0
1621036800000,1.40100000,1.58690000,1.32230000,1.49180000,147000133.61000000,1621123199999,215110934.68806500,365215,72718314.40000000,106407314.23683000,0
1621123200000,1.49100000,1.61260000,1.33810000,1.45060000,139407840.54000000,1621209599999,208581544.93191800,362899,67997218.42000000,101782472.32409400,0
1621209600000,1.45010000,1.56480000,1.32500000,1.49600000,138864256.19000000,1621295999999,203803659.64403300,377099,68879491.28000000,101144668.38550900,0
1621296000000,1.49600000,1.70670000,1.47260000,1.59000000,161109607.17000000,1621382399999,255500943.11846800,418171,82004538.64000000,130078251.65422100,0
1621382400000,1.59000000,1.64590000,0.85601000,1.05800000,372093446.93000000,1621468799999,465283609.72349250,655660,182785978.03000000,228432457.52269900,0
1621468800000,1.05920000,1.26860000,0.90710000,1.18210000,204171257.31000000,1621555199999,232735589.94514200,409220,100893848.88000000,114919664.75962800,0
1621555200000,1.18100000,1.22100000,0.86500000,1.00790000,180074521.76000000,1621641599999,189397980.35981100,289887,87696502.78000000,92275191.09721500,0
1621641600000,1.00760000,1.01800000,0.81730000,0.90580000,153967096.02000000,1621727999999,140169921.33909050,236349,76962133.98000000,70087863.88992600,0
1621728000000,0.90610000,0.96860000,0.65010000,0.79110000,226138267.72000000,1621814399999,173147378.45246100,282628,112980302.72000000,86608605.75751900,0
1621814400000,0.79130000,0.99830000,0.75500000,0.99470000,145941160.02000000,1621900799999,125058108.49804800,209175,73093902.53000000,62732740.44923900,0
1621900800000,0.99410000,1.06200000,0.88100000,0.97610000,145787911.82000000,1621987199999,140810508.34056500,247974,72804281.83000000,70367501.06897100,0
1621987200000,0.97600000,1.07000000,0.94660000,1.03330000,104621802.15000000,1622073599999,105845149.36383200,174778,51995267.51000000,52644346.88484500,0
1622073600000,1.03300000,1.04370000,0.93380000,0.97580000,79854486.91000000,1622159999999,79186534.44697000,140361,39703479.22000000,39415096.70424500,0
1622160000000,0.97590000,0.98560000,0.84550000,0.89890000,103898062.64000000,1622246399999,93692325.87613600,183181,51884569.11000000,46751075.00456600,0
1622246400000,0.89890000,0.94160000,0.79380000,0.83230000,79506392.88000000,1622332799999,68469387.83377600,136461,39025328.36000000,33616619.43294700,0
1622332800000,0.83230000,0.93400000,0.79700000,0.90640000,59519000.98000000,1622419199999,51875170.96396300,108661,29735517.84000000,25940868.03843600,0
1622419200000,0.90620000,1.05420000,0.88030000,1.04190000,90053114.40000000,1622505599999,88145776.45958300,181248,45525323.75000000,44608179.22672100,0
1622505600000,1.04110000,1.10080000,0.97360000,1.01050000,79209520.61000000,1622591999999,81467553.07042300,170453,39131780.26000000,40262401.78115800,0
1622592000000,1.01050000,1.04970000,0.97910000,1.02410000,54942006.81000000,1622678399999,55953232.68103400,103493,27932839.83000000,28452736.04578800,0
1622678400000,1.02430000,1.07800000,1.00700000,1.04490000,52894411.28000000,1622764799999,54846550.36173900,98622,27361613.98000000,28383700.49446000,0
1622764800000,1.04560000,1.04690000,0.91550000,0.96840000,77684953.60000000,1622851199999,75205355.12802400,144436,37056176.47000000,35820604.63049800,0
1622851200000,0.96900000,0.99770000,0.89200000,0.92330000,44361815.62000000,1622937599999,42102806.67798400,87077,21007046.39000000,19960822.61422900,0
1622937600000,0.92310000,0.94970000,0.91780000,0.94760000,25687783.06000000,1623023999999,24038421.21422400,45016,12888694.83000000,12063605.05762600,0
1623024000000,0.94690000,0.97690000,0.83970000,0.86290000,51318177.19000000,1623110399999,47503230.27680900,86553,24594207.53000000,22791744.13315500,0
1623110400000,0.86200000,0.88680000,0.78500000,0.87350000,59002279.81000000,1623196799999,49939584.09087800,105874,29782360.16000000,25240528.78399400,0
1623196800000,0.87360000,0.92240000,0.83050000,0.92240000,45301916.25000000,1623283199999,39496593.39904100,82878,22757455.82000000,19860595.21525700,0
1623283200000,0.92250000,0.92970000,0.85280000,0.86920000,40594819.55000000,1623369599999,35864602.09557900,68348,19509660.72000000,17251158.47721200,0
1623369600000,0.86930000,0.88010000,0.83380000,0.84730000,33105167.73000000,1623455999999,28465995.73643100,50736,16850636.71000000,14490114.82743300,0
1623456000000,0.84710000,0.84790000,0.80530000,0.83240000,30887544.28000000,1623542399999,25530676.06989200,48343,15590720.12000000,12889500.18767500,0
1623542400000,0.83200000,0.88820000,0.81700000,0.88330000,28973526.46000000,1623628799999,24558102.60160000,42943,14829723.30000000,12593622.80812200,0
1623628800000,0.88380000,0.93090000,0.86330000,0.89050000,36420717.28000000,1623715199999,32255725.69943000,54544,18794780.95000000,16647496.00678200,0
1623715200000,0.89070000,0.90210000,0.85460000,0.86650000,34645789.25000000,1623801599999,30491320.01866900,46502,16674941.79000000,14655683.04868700,0
1623801600000,0.86630000,0.87310000,0.82600000,0.83160000,28016807.87000000,1623887999999,23724377.15286200,42755,13496846.39000000,11429817.81645600,0
1623888000000,0.83180000,0.86100000,0.82320000,0.84160000,23725448.58000000,1623974399999,20019873.75872900,35917,12263756.71000000,10348452.07690900,0
1623974400000,0.84160000,0.86000000,0.76920000,0.79740000,35047561.83000000,1624060799999,28380683.09742800,47835,17063512.30000000,13830637.65062600,0
1624060800000,0.79750000,0.80580000,0.75610000,0.75830000,23520534.16000000,1624147199999,18538081.63541100,33170,11659942.67000000,9191677.29269800,0
1624147200000,0.75860000,0.78490000,0.69630000,0.77400000,53009780.88000000,1624233599999,39111611.42160300,59455,25779730.63000000,19049812.10518500,0
1624233600000,0.77390000,0.78000000,0.60360000,0.60650000,96239165.88000000,1624319999999,65088449.26286300,105466,48006413.07000000,32484052.29957200,0
1624320000000,0.60690000,0.64970000,0.50900000,0.54690000,169984697.83000000,1624406399999,97456935.39181100,163901,87246320.49000000,50131624.57014000,0
1624406400000,0.54690000,0.66550000,0.52050000,0.63860000,128536879.44000000,1624492799999,78722514.54779300,117829,70042128.11000000,42835134.84399700,0
1624492800000,0.63860000,0.69590000,0.61650000,0.67290000,67209818.05000000,1624579199999,43918138.62748100,69657,35728999.31000000,23399109.50756900,0
1624579200000,0.67300000,0.68860000,0.60160000,0.61100000,66383351.00000000,1624665599999,42445018.44069700,76023,33307211.69000000,21315080.35090700,0
1624665600000,0.61090000,0.63280000,0.58150000,0.61650000,50462233.05000000,1624751999999,30358911.27991200,53942,25736068.09000000,15493174.93455100,0
1624752000000,0.61600000,0.65230000,0.59650000,0.64840000,36360633.57000000,1624838399999,22419574.05640200,40946,19309642.96000000,11910234.21051000,0
1624838400000,0.64840000,0.65700000,0.62410000,0.64440000,34118562.20000000,1624924799999,21904235.28228000,39497,16617603.88000000,10679656.38228700,0
1624924800000,0.64430000,0.73370000,0.64170000,0.70590000,53056119.44000000,1625011199999,36915885.19908100,66884,28396253.36000000,19728260.47202100,0
1625011200000,0.70580000,0.71440000,0.64830000,0.70660000,50676876.65000000,1625097599999,34374968.56118100,60014,24486377.47000000,16601852.74218200,0
1625097600000,0.70620000,0.70640000,0.64430000,0.65920000,36636241.31000000,1625183999999,24397528.16264200,46005,18442859.01000000,12281797.60112000,0
1625184000000,0.65910000,0.66760000,0.63290000,0.65560000,26044113.16000000,1625270399999,16811639.85169000,29990,13283199.92000000,8577129.60576900,0
1625270400000,0.65570000,0.68490000,0.64340000,0.67360000,27532083.98000000,1625356799999,18420448.80438200,32299,14524884.06000000,9715920.39360200,0
1625356800000,0.67340000,0.70940000,0.66550000,0.69620000,28091528.85000000,1625443199999,19411735.54710600,34508,14764078.65000000,10197011.96945800,0
1625443200000,0.69600000,0.69650000,0.64510000,0.65240000,36954024.45000000,1625529599999,24621844.92071100,43197,18122071.08000000,12074283.76107600,0
1625529600000,0.65290000,0.68000000,0.65160000,0.66490000,35447069.11000000,1625615999999,23563950.23442800,44288,17047080.62000000,11338391.79838700,0
1625616000000,0.66490000,0.67410000,0.65000000,0.65230000,26347946.41000000,1625702399999,17541794.88997500,35434,12897627.28000000,8593951.33763300,0
1625702400000,0.65210000,0.65450000,0.61060000,0.62160000,38863466.66000000,1625788799999,24354010.24081400,44876,18899727.27000000,11830600.81641000,0
1625788800000,0.62170000,0.64550000,0.59150000,0.63710000,33189412.42000000,1625875199999,20636887.73512400,46800,16327317.17000000,10149827.92508700,0
