Start Date,End Date,Asset,Entry Price,Exit Price,Trade Return,Cumulative Return
2011-02-18,2011-03-25,VIXM,265.79998779296875,275.67999267578125,0.03717082519397263,0.037170825193972634
2011-03-25,2011-05-06,SPY,131.3000030517578,134.1999969482422,0.0220867770683997,0.060078585991879985
2011-05-06,2011-10-07,VIXM,259.3999938964844,355.55999755859375,0.3707016419610356,0.45305145842680283
2011-10-07,2011-11-11,SPY,115.70999908447266,126.66000366210938,0.09463317487059007,0.5905583311880722
2011-11-11,2011-12-09,VIXM,321.5199890136719,319.9599914550781,-0.004851945794659177,0.5828410283819041
2011-12-09,2012-04-06,SPY,126.05000305175781,139.7899932861328,0.10900428323459205,0.7553774801549782
2012-04-06,2012-06-15,VIXM,228.63999938964844,245.24000549316406,0.07260324592297555,0.8828235830343232
2012-06-15,2012-10-26,SPY,134.13999938964844,141.35000610351562,0.0537498639233152,0.9840250944140267
2012-10-26,2012-11-23,VIXM,154.44000244140625,140.9199981689453,-0.08754211382242343,0.8103393437722897
2012-11-23,2013-02-08,SPY,141.35000610351562,151.8000030517578,0.07392993630710765,0.944177616151626
2013-02-08,2013-02-22,VIXM,110.5199966430664,106.91999816894531,-0.0325732770853006,0.88084937995768
2013-02-22,2013-05-24,SPY,151.88999938964844,165.30999755859375,0.08835340195451939,1.0470288212409895
2013-05-24,2013-07-12,VIXM,102.76000213623047,102.0,-0.007395894515678606,1.0318892120085374
2013-07-12,2013-08-16,SPY,167.50999450683594,165.8300018310547,-0.010029208589775764,1.0115109712699888
2013-08-16,2013-09-13,VIXM,95.4000015258789,92.08000183105469,-0.03480083481889265,0.9415087102224315
2013-09-13,2014-01-03,SPY,169.3300018310547,182.88999938964844,0.08008030125767636,1.0969853126314466
2014-01-03,2014-02-14,VIXM,77.95999908447266,74.5199966430664,-0.04412522424068881,1.004455365482153
2014-02-14,2014-03-21,SPY,184.02000427246094,186.1999969482422,0.01184649834348195,1.0282011426489213
2014-03-21,2014-05-09,VIXM,75.4000015258789,69.83999633789062,-0.07374012036432079,0.8786413462669369
2014-05-09,2014-06-20,SPY,187.9600067138672,195.94000244140625,0.04245581742124039,0.9584006002640393
2014-06-20,2014-10-31,VIXM,64.0,62.400001525878906,-0.02499997615814209,0.9094406319493471
2014-10-31,2014-11-28,SPY,201.66000366210938,207.1999969482422,0.02747194875298786,0.9618966871371322
2014-11-28,2015-02-06,VIXM,60.540000915527344,67.3499984741211,0.11248756946825743,1.1825856770210144
2015-02-06,2015-05-01,SPY,205.5500030517578,210.72000122070312,0.025152021854475473,1.2374821196687118
2015-05-01,2015-09-25,VIXM,57.0099983215332,62.15999984741211,0.0903350583670111,1.4396051975441284
2015-09-25,2015-11-20,SPY,192.85000610351562,209.30999755859375,0.08535126229782401,1.647828580662852
2015-11-20,2016-02-19,VIXM,55.06999969482422,62.79999923706055,0.14036679834888097,2.0194958011071584
2016-02-19,2016-04-29,SPY,192.0,206.3300018310547,0.07463542620340984,2.244857157142198
2016-04-29,2016-07-08,VIXM,54.810001373291016,50.41999816894531,-0.08009492965429768,1.9849605514026494
2016-07-08,2016-08-19,SPY,212.64999389648438,218.5399932861328,0.02769809338680547,2.06763826751133
2016-08-19,2016-10-07,VIXM,47.22999954223633,45.220001220703125,-0.04255766125374877,1.937086757273546
2016-10-07,2017-02-17,SPY,215.0399932861328,235.08999633789062,0.09323848436453039,2.210936274968865
2017-02-17,2017-04-07,VIXM,34.540000915527344,32.029998779296875,-0.07266942876953154,1.97759937005151
2017-04-07,2017-08-04,SPY,235.1999969482422,247.41000366210938,0.05191329452505948,2.132176363126626
2017-08-04,2017-09-15,VIXM,25.639999389648438,25.899999618530273,0.010140414784362478,2.163937930626506
2017-09-15,2017-12-08,SPY,249.19000244140625,265.510009765625,0.06549222346131717,2.371151260596834
2017-12-08,2017-12-15,VIXM,22.799999237060547,22.149999618530273,-0.02850875615266352,2.2750439313547344
2017-12-15,2018-01-19,SPY,266.510009765625,280.4100036621094,0.052155616626588804,2.4458558670737083
2018-01-19,2018-04-13,VIXM,20.459999084472656,26.260000228881836,0.2834800295182257,3.4226871899873137
2018-04-13,2018-05-25,SPY,265.1499938964844,272.1499938964844,0.026400151465712753,3.539446801688447
2018-05-25,2018-07-13,VIXM,22.170000076293945,21.18000030517578,-0.044654928629285676,3.3367381287426108
2018-07-13,2018-09-21,SPY,279.5899963378906,291.989990234375,0.044350635068855296,3.5290752188796652
2018-09-21,2018-12-28,VIXM,20.649999618530273,26.969999313354492,0.3060532596404006,4.915213452774347
2018-12-28,2019-05-03,SPY,247.75,294.0299987792969,0.18680120597092584,6.02018245932804
2019-05-03,2019-06-28,VIXM,21.170000076293945,21.6299991607666,0.021728818271841237,6.172722728221945
2019-06-28,2019-07-26,SPY,293.0,302.010009765625,0.030750886572098977,6.393290311250614
2019-07-26,2019-10-11,VIXM,20.809999465942383,23.65999984741211,0.13695340964011235,7.405826627835593
2019-10-11,2019-11-29,SPY,296.2799987792969,314.30999755859375,0.06085459313346249,7.917359787222953
2019-11-29,2019-12-27,VIXM,22.110000610351562,21.280000686645508,-0.037539570366066,7.582605932010969
2019-12-27,2020-02-07,SPY,322.8599853515625,332.20001220703125,0.028929032023892298,7.830892413866561
2020-02-07,2020-04-17,VIXM,20.09000015258789,39.029998779296875,0.942757515323823,16.1562826040554
2020-04-17,2020-09-04,SPY,286.6400146484375,342.57000732421875,0.19512276659760536,19.503863930289057
2020-09-04,2020-10-23,VIXM,40.81999969482422,38.7400016784668,-0.05095536579881836,18.45908204343198
